,schedule_date,schedule_season,schedule_week,schedule_playoff,team_home,score_home,score_away,team_away,home_wins,away_wins,favorite_margin,primetime,team_favorite_id,favorite_cover,spread_favorite,over_under_line,stadium,stadium_neutral,weather_temperature,weather_wind_mph,weather_humidity,weather_detail,who_covered,day_week,primetime,winning_score,losing_score,win_margin,home_margin,away_margin,favorite_margin,home_favored_by,home_difference,home_cover,home_favorite_cover,home_dog_cover
543,10/18/81,1981,7,FALSE,LVR,18,16,TB,,,2,FALSE,LVR,FALSE,-4,35,Oakland Coliseum,FALSE,59,8,81,,TB,Sunday,FALSE,18,16,2,2,-2,2,4,-2,FALSE,FALSE,HOME FAV
544,10/18/81,1981,7,FALSE,SEA,0,32,NYG,,,-32,FALSE,SEA,FALSE,-1,40,Seattle Kingdome,FALSE,72,0,,DOME,NYG,Sunday,FALSE,32,0,32,-32,32,-32,1,-33,FALSE,FALSE,HOME FAV
545,10/19/81,1981,7,FALSE,DET,48,17,CHI,,,31,TRUE,DET,TRUE,-6,36,Pontiac Silverdome,FALSE,72,0,,DOME,DET,Monday,TRUE,48,17,31,31,-31,31,6,25,TRUE,TRUE,HOME FAV
546,10/25/81,1981,8,FALSE,ATL,24,27,NYG,,,-3,FALSE,ATL,FALSE,-8,43,Atlanta-Fulton County Stadium,FALSE,44,16,94,,NYG,Sunday,FALSE,27,24,3,-3,3,-3,8,-11,FALSE,FALSE,HOME FAV
547,10/25/81,1981,8,FALSE,BUF,9,7,DEN,,,2,FALSE,BUF,FALSE,-5,39,Ralph Wilson Stadium,FALSE,41,10,56,,DEN,Sunday,FALSE,9,7,2,2,-2,2,5,-3,FALSE,FALSE,HOME FAV
548,10/25/81,1981,8,FALSE,CHI,20,17,LAC,,,-3,FALSE,LAC,FALSE,-11,47,Soldier Field,FALSE,39,9,55,,CHI,Sunday,FALSE,20,17,3,3,-3,-3,-11,14,TRUE,AWAY FAV,TRUE
549,10/25/81,1981,8,FALSE,CLE,42,28,IND,,,14,FALSE,CLE,TRUE,-7,46,Cleveland Municipal Stadium,FALSE,40,10,53,,CLE,Sunday,FALSE,42,28,14,14,-14,14,7,7,TRUE,TRUE,HOME FAV
550,10/25/81,1981,8,FALSE,DAL,28,27,MIA,,,1,FALSE,DAL,FALSE,-6,42,Texas Stadium,FALSE,54,12,74,,MIA,Sunday,FALSE,28,27,1,1,-1,1,6,-5,FALSE,FALSE,HOME FAV
551,10/25/81,1981,8,FALSE,DET,31,27,GB,,,4,FALSE,DET,FALSE,-5.5,38,Pontiac Silverdome,FALSE,72,0,,DOME,GB,Sunday,FALSE,31,27,4,4,-4,4,5.5,-1.5,FALSE,FALSE,HOME FAV
552,10/25/81,1981,8,FALSE,NO,17,7,CIN,,,-10,FALSE,CIN,FALSE,-6,41,Louisiana Superdome,FALSE,72,0,,DOME,NO,Sunday,FALSE,17,7,10,10,-10,-10,-6,16,TRUE,AWAY FAV,TRUE
553,10/25/81,1981,8,FALSE,NYJ,3,19,SEA,,,-16,FALSE,NYJ,FALSE,-9,45,Giants Stadium,FALSE,48,13,64,,SEA,Sunday,FALSE,19,3,16,-16,16,-16,9,-25,FALSE,FALSE,HOME FAV
554,10/25/81,1981,8,FALSE,LVR,17,28,KC,,,-11,FALSE,LVR,FALSE,-3,36,Oakland Coliseum,FALSE,58,10,85,,KC,Sunday,FALSE,28,17,11,-11,11,-11,3,-14,FALSE,FALSE,HOME FAV
555,10/25/81,1981,8,FALSE,PHI,20,10,TB,,,10,FALSE,PHI,TRUE,-9.5,37,Veterans Stadium,FALSE,45,9,73,,PHI,Sunday,FALSE,20,10,10,10,-10,10,9.5,0.5,TRUE,TRUE,HOME FAV
556,10/25/81,1981,8,FALSE,SF,20,17,LAR,,,3,FALSE,SF,TRUE,-1,46,Candlestick Park,FALSE,56,11,78,,SF,Sunday,FALSE,20,17,3,3,-3,3,1,2,TRUE,TRUE,HOME FAV
557,10/25/81,1981,8,FALSE,ARI,30,17,MIN,,,-13,FALSE,MIN,FALSE,-2.5,50,Busch Memorial Stadium,FALSE,45,9,52,,ARI,Sunday,FALSE,30,17,13,13,-13,-13,-2.5,15.5,TRUE,AWAY FAV,TRUE
558,10/25/81,1981,8,FALSE,WAS,24,22,NE,,,-2,FALSE,NE,FALSE,-3,44,RFK Memorial Stadium,FALSE,49,9,79,,WAS,Sunday,FALSE,24,22,2,2,-2,-2,-3,5,TRUE,AWAY FAV,TRUE
559,10/26/81,1981,8,FALSE,PIT,26,13,TEN,,,13,TRUE,PIT,TRUE,-5.5,40,Three Rivers Stadium,FALSE,53,10,90,,PIT,Monday,TRUE,26,13,13,13,-13,13,5.5,7.5,TRUE,TRUE,HOME FAV
560,11/1/81,1981,9,FALSE,BUF,22,13,CLE,,,9,FALSE,BUF,TRUE,-4,43,Ralph Wilson Stadium,FALSE,51,8,67,,BUF,Sunday,FALSE,22,13,9,9,-9,9,4,5,TRUE,TRUE,HOME FAV
561,11/1/81,1981,9,FALSE,CIN,34,21,TEN,,,13,FALSE,CIN,TRUE,-4,40,Cinergy Field,FALSE,60,5,72,,CIN,Sunday,FALSE,34,21,13,13,-13,13,4,9,TRUE,TRUE,HOME FAV
562,11/1/81,1981,9,FALSE,GB,34,24,SEA,,,10,FALSE,GB,TRUE,-4,39,Lambeau Field,FALSE,50,5,75,,GB,Sunday,FALSE,34,24,10,10,-10,10,4,6,TRUE,TRUE,HOME FAV
563,11/1/81,1981,9,FALSE,LAR,20,13,DET,,,7,FALSE,LAR,TRUE,-6,47,Anaheim Stadium,FALSE,70,8,25,,LAR,Sunday,FALSE,20,13,7,7,-7,7,6,1,TRUE,TRUE,HOME FAV
564,11/1/81,1981,9,FALSE,MIA,27,10,IND,,,17,FALSE,MIA,TRUE,-7,48,Orange Bowl,FALSE,78,22,66,,MIA,Sunday,FALSE,27,10,17,17,-17,17,7,10,TRUE,TRUE,HOME FAV
565,11/1/81,1981,9,FALSE,NO,10,41,ATL,,,31,FALSE,ATL,TRUE,-6.5,41,Louisiana Superdome,FALSE,72,0,,DOME,ATL,Sunday,FALSE,41,10,31,-31,31,31,-6.5,-24.5,FALSE,AWAY FAV,FALSE
566,11/1/81,1981,9,FALSE,NYG,7,26,NYJ,,,-19,FALSE,NYG,FALSE,-2,43,Giants Stadium,FALSE,52,11,71,,NYJ,Sunday,FALSE,26,7,19,-19,19,-19,2,-21,FALSE,FALSE,HOME FAV
567,11/1/81,1981,9,FALSE,LVR,27,17,NE,,,10,FALSE,LVR,TRUE,-1,42,Oakland Coliseum,FALSE,59,6,73,,LVR,Sunday,FALSE,27,17,10,10,-10,10,1,9,TRUE,TRUE,HOME FAV
568,11/1/81,1981,9,FALSE,PHI,14,17,DAL,,,-3,FALSE,PHI,FALSE,-3,39,Veterans Stadium,FALSE,53,6,73,,DAL,Sunday,FALSE,17,14,3,-3,3,-3,3,-6,FALSE,FALSE,HOME FAV
569,11/1/81,1981,9,FALSE,PIT,14,17,SF,,,-3,FALSE,PIT,FALSE,-5,45,Three Rivers Stadium,FALSE,50,8,67,,SF,Sunday,FALSE,17,14,3,-3,3,-3,5,-8,FALSE,FALSE,HOME FAV
570,11/1/81,1981,9,FALSE,LAC,22,20,KC,,,2,FALSE,LAC,FALSE,-6,49,Qualcomm Stadium,FALSE,68,6,32,,KC,Sunday,FALSE,22,20,2,2,-2,2,6,-4,FALSE,FALSE,HOME FAV
571,11/1/81,1981,9,FALSE,TB,20,10,CHI,,,10,FALSE,TB,TRUE,-6,36,Houlihan's Stadium,FALSE,72,13,81,,TB,Sunday,FALSE,20,10,10,10,-10,10,6,4,TRUE,TRUE,HOME FAV
572,11/1/81,1981,9,FALSE,WAS,42,21,ARI,,,21,FALSE,WAS,TRUE,-4,46,RFK Memorial Stadium,FALSE,59,8,77,,WAS,Sunday,FALSE,42,21,21,21,-21,21,4,17,TRUE,TRUE,HOME FAV
573,11/2/81,1981,9,FALSE,DEN,19,17,MIN,,,2,TRUE,DEN,FALSE,-5,43,Mile High Stadium,FALSE,51,10,42,,MIN,Monday,TRUE,19,17,2,2,-2,2,5,-3,FALSE,FALSE,HOME FAV
574,11/8/81,1981,10,FALSE,IND,14,41,NYJ,,,27,FALSE,NYJ,TRUE,-3,48,Memorial Stadium (Baltimore),FALSE,49,12,43,,NYJ,Sunday,FALSE,41,14,27,-27,27,27,-3,-24,FALSE,AWAY FAV,FALSE
575,11/8/81,1981,10,FALSE,DEN,23,20,CLE,,,3,FALSE,DEN,FALSE,-4,38,Mile High Stadium,FALSE,48,10,36,,CLE,Sunday,FALSE,23,20,3,3,-3,3,4,-1,FALSE,FALSE,HOME FAV
576,11/8/81,1981,10,FALSE,GB,26,24,NYG,,,2,FALSE,GB,FALSE,-3,38,Lambeau Field,FALSE,46,13,59,,NYG,Sunday,FALSE,26,24,2,2,-2,2,3,-1,FALSE,FALSE,HOME FAV
577,11/8/81,1981,10,FALSE,TEN,17,16,LVR,,,-1,FALSE,PICK,FALSE,0,36,Houston Astrodome,FALSE,72,0,,DOME,TEN,Sunday,FALSE,17,16,1,1,-1,-1,0,1,TRUE,AWAY FAV,HOME FAV
578,11/8/81,1981,10,FALSE,KC,13,16,CHI,,,-3,FALSE,KC,FALSE,-8,40,Arrowhead Stadium,FALSE,53,13,65,,CHI,Sunday,FALSE,16,13,3,-3,3,-3,8,-11,FALSE,FALSE,HOME FAV
579,11/8/81,1981,10,FALSE,LAR,13,21,NO,,,-8,FALSE,LAR,FALSE,-11,42,Anaheim Stadium,FALSE,64,7,63,,NO,Sunday,FALSE,21,13,8,-8,8,-8,11,-19,FALSE,FALSE,HOME FAV
580,11/8/81,1981,10,FALSE,MIN,25,10,TB,,,15,FALSE,MIN,TRUE,-5,40,Metropolitan Stadium,FALSE,47,19,46,,MIN,Sunday,FALSE,25,10,15,15,-15,15,5,10,TRUE,TRUE,HOME FAV
581,11/8/81,1981,10,FALSE,NE,27,30,MIA,,,-3,FALSE,NE,FALSE,-3,46,Foxboro Stadium,FALSE,44,15,42,,MIA,Sunday,FALSE,30,27,3,-3,3,-3,3,-6,FALSE,FALSE,HOME FAV
582,11/8/81,1981,10,FALSE,LAC,17,40,CIN,,,-23,FALSE,LAC,FALSE,-4,48,Qualcomm Stadium,FALSE,65,9,73,,CIN,Sunday,FALSE,40,17,23,-23,23,-23,4,-27,FALSE,FALSE,HOME FAV
583,11/8/81,1981,10,FALSE,SF,17,14,ATL,,,-3,FALSE,ATL,FALSE,-2.5,44,Candlestick Park,FALSE,54,10,82,,SF,Sunday,FALSE,17,14,3,3,-3,-3,-2.5,5.5,TRUE,AWAY FAV,TRUE
584,11/8/81,1981,10,FALSE,SEA,24,21,PIT,,,-3,FALSE,PIT,FALSE,-5,43,Seattle Kingdome,FALSE,72,0,,DOME,SEA,Sunday,FALSE,24,21,3,3,-3,-3,-5,8,TRUE,AWAY FAV,TRUE
585,11/8/81,1981,10,FALSE,ARI,10,52,PHI,,,42,FALSE,PHI,TRUE,-4.5,42,Busch Memorial Stadium,FALSE,57,8,54,,PHI,Sunday,FALSE,52,10,42,-42,42,42,-4.5,-37.5,FALSE,AWAY FAV,FALSE
586,11/8/81,1981,10,FALSE,WAS,33,31,DET,,,2,FALSE,WAS,PUSH,-2,44,RFK Memorial Stadium,FALSE,55,11,41,,PUSH,Sunday,FALSE,33,31,2,2,-2,2,2,0,PUSH,PUSH,HOME FAV
587,11/9/81,1981,10,FALSE,DAL,27,14,BUF,,,13,TRUE,DAL,TRUE,-3.5,42,Texas Stadium,FALSE,50,20,80,,DAL,Monday,TRUE,27,14,13,13,-13,13,3.5,9.5,TRUE,TRUE,HOME FAV
588,11/15/81,1981,11,FALSE,ATL,20,34,PIT,,,-14,FALSE,ATL,FALSE,-5,44,Atlanta-Fulton County Stadium,FALSE,53,11,49,,PIT,Sunday,FALSE,34,20,14,-14,14,-14,5,-19,FALSE,FALSE,HOME FAV
589,11/15/81,1981,11,FALSE,CIN,24,10,LAR,,,14,FALSE,CIN,TRUE,-3.5,44,Cinergy Field,FALSE,42,3,48,,CIN,Sunday,FALSE,24,10,14,14,-14,14,3.5,10.5,TRUE,TRUE,HOME FAV
590,11/15/81,1981,11,FALSE,DET,27,24,DAL,,,-3,FALSE,DAL,FALSE,-3,46,Pontiac Silverdome,FALSE,72,0,,DOME,DET,Sunday,FALSE,27,24,3,3,-3,-3,-3,6,TRUE,AWAY FAV,TRUE
591,11/15/81,1981,11,FALSE,GB,21,17,CHI,,,4,FALSE,GB,TRUE,-3,38,Lambeau Field,FALSE,44,7,74,,GB,Sunday,FALSE,21,17,4,4,-4,4,3,1,TRUE,TRUE,HOME FAV
592,11/15/81,1981,11,FALSE,KC,23,10,TEN,,,13,FALSE,KC,TRUE,-5,37,Arrowhead Stadium,FALSE,56,10,59,,KC,Sunday,FALSE,23,10,13,13,-13,13,5,8,TRUE,TRUE,HOME FAV
593,11/15/81,1981,11,FALSE,MIA,17,33,LVR,,,-16,FALSE,MIA,FALSE,-5,39,Orange Bowl,FALSE,69,8,61,,LVR,Sunday,FALSE,33,17,16,-16,16,-16,5,-21,FALSE,FALSE,HOME FAV
594,11/15/81,1981,11,FALSE,MIN,20,10,NO,,,10,FALSE,MIN,TRUE,-8,44,Metropolitan Stadium,FALSE,53,12,73,,MIN,Sunday,FALSE,20,10,10,10,-10,10,8,2,TRUE,TRUE,HOME FAV
595,11/15/81,1981,11,FALSE,NE,6,17,NYJ,,,-11,FALSE,NE,FALSE,-2.5,51,Foxboro Stadium,FALSE,45,20,92,,NYJ,Sunday,FALSE,17,6,11,-11,11,-11,2.5,-13.5,FALSE,FALSE,HOME FAV
596,11/15/81,1981,11,FALSE,NYG,27,30,WAS,,,-3,FALSE,NYG,FALSE,-2,43,Giants Stadium,FALSE,49,20,68,,WAS,Sunday,FALSE,30,27,3,-3,3,-3,2,-5,FALSE,FALSE,HOME FAV
597,11/15/81,1981,11,FALSE,PHI,38,13,IND,,,25,FALSE,PHI,TRUE,-14,48,Veterans Stadium,FALSE,51,17,61,,PHI,Sunday,FALSE,38,13,25,25,-25,25,14,11,TRUE,TRUE,HOME FAV
598,11/15/81,1981,11,FALSE,SF,12,15,CLE,,,-3,FALSE,SF,FALSE,-3,43,Candlestick Park,FALSE,60,15,79,,CLE,Sunday,FALSE,15,12,3,-3,3,-3,3,-6,FALSE,FALSE,HOME FAV
599,11/15/81,1981,11,FALSE,ARI,24,0,BUF,,,-24,FALSE,BUF,FALSE,-5.5,43,Busch Memorial Stadium,FALSE,51,6,70,,ARI,Sunday,FALSE,24,0,24,24,-24,-24,-5.5,29.5,TRUE,AWAY FAV,TRUE
600,11/15/81,1981,11,FALSE,TB,7,24,DEN,,,17,FALSE,DEN,TRUE,-1,35,Houlihan's Stadium,FALSE,56,7,58,,DEN,Sunday,FALSE,24,7,17,-17,17,17,-1,-16,FALSE,AWAY FAV,FALSE
601,11/16/81,1981,11,FALSE,SEA,44,23,LAC,,,-21,TRUE,LAC,FALSE,-6,50,Seattle Kingdome,FALSE,72,0,,DOME,SEA,Monday,TRUE,44,23,21,21,-21,-21,-6,27,TRUE,AWAY FAV,TRUE
602,11/22/81,1981,12,FALSE,IND,24,35,ARI,,,11,FALSE,ARI,TRUE,-2,41,Memorial Stadium (Baltimore),FALSE,39,16,48,,ARI,Sunday,FALSE,35,24,11,-11,11,11,-2,-9,FALSE,AWAY FAV,FALSE
603,11/22/81,1981,12,FALSE,BUF,20,17,NE,,,3,FALSE,BUF,FALSE,-7,34,Ralph Wilson Stadium,FALSE,31,19,82,,NE,Sunday,FALSE,20,17,3,3,-3,3,7,-4,FALSE,FALSE,HOME FAV
604,11/22/81,1981,12,FALSE,CHI,7,23,DET,,,16,FALSE,DET,TRUE,-1,39,Soldier Field,FALSE,21,6,81,,DET,Sunday,FALSE,23,7,16,-16,16,16,-1,-15,FALSE,AWAY FAV,FALSE
605,11/22/81,1981,12,FALSE,CIN,38,21,DEN,,,17,FALSE,CIN,TRUE,-3.5,38,Cinergy Field,FALSE,30,9,60,,CIN,Sunday,FALSE,38,21,17,17,-17,17,3.5,13.5,TRUE,TRUE,HOME FAV
606,11/22/81,1981,12,FALSE,CLE,10,32,PIT,,,-22,FALSE,CLE,FALSE,-3,44,Cleveland Municipal Stadium,FALSE,30,15,72,,PIT,Sunday,FALSE,32,10,22,-22,22,-22,3,-25,FALSE,FALSE,HOME FAV
607,11/22/81,1981,12,FALSE,DAL,24,10,WAS,,,14,FALSE,DAL,TRUE,-7,45,Texas Stadium,FALSE,51,7,60,,DAL,Sunday,FALSE,24,10,14,14,-14,14,7,7,TRUE,TRUE,HOME FAV
608,11/22/81,1981,12,FALSE,TEN,24,27,NO,,,-3,FALSE,TEN,FALSE,-6,36,Houston Astrodome,FALSE,72,0,,DOME,NO,Sunday,FALSE,27,24,3,-3,3,-3,6,-9,FALSE,FALSE,HOME FAV
609,11/22/81,1981,12,FALSE,KC,40,13,SEA,,,27,FALSE,KC,TRUE,-7,41,Arrowhead Stadium,FALSE,37,9,62,,KC,Sunday,FALSE,40,13,27,27,-27,27,7,20,TRUE,TRUE,HOME FAV
610,11/22/81,1981,12,FALSE,LAR,31,33,SF,,,-2,FALSE,LAR,FALSE,-3,42,Anaheim Stadium,FALSE,60,8,79,,SF,Sunday,FALSE,33,31,2,-2,2,-2,3,-5,FALSE,FALSE,HOME FAV
611,11/22/81,1981,12,FALSE,NYJ,16,15,MIA,,,1,FALSE,NYJ,FALSE,-2.5,45,Giants Stadium,FALSE,41,20,51,,MIA,Sunday,FALSE,16,15,1,1,-1,1,2.5,-1.5,FALSE,FALSE,HOME FAV
612,11/22/81,1981,12,FALSE,LVR,21,55,LAC,,,-34,FALSE,LVR,FALSE,-3,45,Oakland Coliseum,FALSE,60,9,96,,LAC,Sunday,FALSE,55,21,34,-34,34,-34,3,-37,FALSE,FALSE,HOME FAV
613,11/22/81,1981,12,FALSE,PHI,10,20,NYG,,,-10,FALSE,PHI,FALSE,-10,38,Veterans Stadium,FALSE,39,16,52,,NYG,Sunday,FALSE,20,10,10,-10,10,-10,10,-20,FALSE,FALSE,HOME FAV
614,11/22/81,1981,12,FALSE,TB,37,3,GB,,,34,FALSE,TB,TRUE,-3,34,Houlihan's Stadium,FALSE,49,6,61,,TB,Sunday,FALSE,37,3,34,34,-34,34,3,31,TRUE,TRUE,HOME FAV
615,11/23/81,1981,12,FALSE,ATL,31,30,MIN,,,1,TRUE,ATL,FALSE,-4,49,Atlanta-Fulton County Stadium,FALSE,45,5,47,,MIN,Monday,TRUE,31,30,1,1,-1,1,4,-3,FALSE,FALSE,HOME FAV
616,11/26/81,1981,13,FALSE,DAL,10,9,CHI,,,1,FALSE,DAL,FALSE,-13,42,Texas Stadium,FALSE,68,22,62,,CHI,Thursday,TRUE,10,9,1,1,-1,1,13,-12,FALSE,FALSE,HOME FAV
617,11/26/81,1981,13,FALSE,DET,27,10,KC,,,17,FALSE,DET,TRUE,-3,44,Pontiac Silverdome,FALSE,72,0,,DOME,DET,Thursday,TRUE,27,10,17,17,-17,17,3,14,TRUE,TRUE,HOME FAV
618,11/29/81,1981,13,FALSE,BUF,21,14,WAS,,,7,FALSE,BUF,TRUE,-5,42,Ralph Wilson Stadium,FALSE,34,16,77,,BUF,Sunday,FALSE,21,14,7,7,-7,7,5,2,TRUE,TRUE,HOME FAV
619,11/29/81,1981,13,FALSE,CLE,21,41,CIN,,,20,FALSE,CIN,TRUE,-2,46,Cleveland Municipal Stadium,FALSE,36,10,53,,CIN,Sunday,FALSE,41,21,20,-20,20,20,-2,-18,FALSE,AWAY FAV,FALSE
620,11/29/81,1981,13,FALSE,TEN,27,31,ATL,,,4,FALSE,ATL,PUSH,-4,42,Houston Astrodome,FALSE,72,0,,DOME,PUSH,Sunday,FALSE,31,27,4,-4,4,4,-4,0,PUSH,AWAY FAV,PUSH
621,11/29/81,1981,13,FALSE,MIN,23,35,GB,,,-12,FALSE,MIN,FALSE,-7,43,Metropolitan Stadium,FALSE,30,9,77,,GB,Sunday,FALSE,35,23,12,-12,12,-12,7,-19,FALSE,FALSE,HOME FAV
622,11/29/81,1981,13,FALSE,NE,20,27,ARI,,,-7,FALSE,NE,FALSE,-4,48,Foxboro Stadium,FALSE,37,18,50,,ARI,Sunday,FALSE,27,20,7,-7,7,-7,4,-11,FALSE,FALSE,HOME FAV
623,11/29/81,1981,13,FALSE,NO,14,31,TB,,,17,FALSE,TB,TRUE,-1,36,Louisiana Superdome,FALSE,72,0,,DOME,TB,Sunday,FALSE,31,14,17,-17,17,17,-1,-16,FALSE,AWAY FAV,FALSE
624,11/29/81,1981,13,FALSE,NYJ,25,0,IND,,,25,FALSE,NYJ,TRUE,-11,50,Giants Stadium,FALSE,42,23,48,,NYJ,Sunday,FALSE,25,0,25,25,-25,25,11,14,TRUE,TRUE,HOME FAV
625,11/29/81,1981,13,FALSE,PIT,24,0,LAR,,,24,FALSE,PIT,TRUE,-6.5,45,Three Rivers Stadium,FALSE,33,12,58,,PIT,Sunday,FALSE,24,0,24,24,-24,24,6.5,17.5,TRUE,TRUE,HOME FAV
626,11/29/81,1981,13,FALSE,LAC,34,17,DEN,,,17,FALSE,LAC,TRUE,-4,46,Qualcomm Stadium,FALSE,57,7,86,,LAC,Sunday,FALSE,34,17,17,17,-17,17,4,13,TRUE,TRUE,HOME FAV
627,11/29/81,1981,13,FALSE,SF,17,10,NYG,,,7,FALSE,SF,TRUE,-5,39,Candlestick Park,FALSE,49,10,77,,SF,Sunday,FALSE,17,10,7,7,-7,7,5,2,TRUE,TRUE,HOME FAV
628,11/29/81,1981,13,FALSE,SEA,31,32,LVR,,,1,FALSE,PICK,TRUE,0,45,Seattle Kingdome,FALSE,72,0,,DOME,PICK,Sunday,FALSE,32,31,1,-1,1,1,0,-1,FALSE,AWAY FAV,HOME FAV
629,11/30/81,1981,13,FALSE,MIA,13,10,PHI,,,-3,TRUE,PHI,FALSE,-3,45,Orange Bowl,FALSE,73,8,74,,MIA,Monday,TRUE,13,10,3,3,-3,-3,-3,6,TRUE,AWAY FAV,TRUE
630,12/3/81,1981,14,FALSE,TEN,17,13,CLE,,,4,TRUE,TEN,TRUE,-2.5,41,Houston Astrodome,FALSE,72,0,,DOME,TEN,Thursday,TRUE,17,13,4,4,-4,4,2.5,1.5,TRUE,TRUE,HOME FAV
631,12/6/81,1981,14,FALSE,IND,13,37,DAL,,,24,FALSE,DAL,TRUE,-13.5,45,Memorial Stadium (Baltimore),FALSE,39,20,43,,DAL,Sunday,FALSE,37,13,24,-24,24,24,-13.5,-10.5,FALSE,AWAY FAV,FALSE
632,12/6/81,1981,14,FALSE,CHI,10,9,MIN,,,-1,FALSE,MIN,FALSE,-3,41,Soldier Field,FALSE,33,12,76,,CHI,Sunday,FALSE,10,9,1,1,-1,-1,-3,4,TRUE,AWAY FAV,TRUE
633,12/6/81,1981,14,FALSE,CIN,3,21,SF,,,-18,FALSE,CIN,FALSE,-7,42,Cinergy Field,FALSE,28,7,65,,SF,Sunday,FALSE,21,3,18,-18,18,-18,7,-25,FALSE,FALSE,HOME FAV
634,12/6/81,1981,14,FALSE,DEN,16,13,KC,,,3,FALSE,DEN,FALSE,-3.5,40,Mile High Stadium,FALSE,49,8,27,,KC,Sunday,FALSE,16,13,3,3,-3,3,3.5,-0.5,FALSE,FALSE,HOME FAV
635,12/6/81,1981,14,FALSE,GB,31,17,DET,,,-14,FALSE,DET,FALSE,-2,41,Lambeau Field,FALSE,31,12,83,,GB,Sunday,FALSE,31,17,14,14,-14,-14,-2,16,TRUE,AWAY FAV,TRUE
636,12/6/81,1981,14,FALSE,MIA,24,14,NE,,,10,FALSE,MIA,TRUE,-6.5,44,Orange Bowl,FALSE,60,13,65,,MIA,Sunday,FALSE,24,14,10,10,-10,10,6.5,3.5,TRUE,TRUE,HOME FAV
637,12/6/81,1981,14,FALSE,NYG,10,7,LAR,,,3,FALSE,NYG,FALSE,-3.5,39,Giants Stadium,FALSE,36,28,50,,LAR,Sunday,FALSE,10,7,3,3,-3,3,3.5,-0.5,FALSE,FALSE,HOME FAV
638,12/6/81,1981,14,FALSE,LAC,27,28,BUF,,,-1,FALSE,LAC,FALSE,-4.5,46,Qualcomm Stadium,FALSE,59,9,81,,BUF,Sunday,FALSE,28,27,1,-1,1,-1,4.5,-5.5,FALSE,FALSE,HOME FAV
639,12/6/81,1981,14,FALSE,SEA,27,23,NYJ,,,-4,FALSE,NYJ,FALSE,-9,40,Seattle Kingdome,FALSE,72,0,,DOME,SEA,Sunday,FALSE,27,23,4,4,-4,-4,-9,13,TRUE,AWAY FAV,TRUE
640,12/6/81,1981,14,FALSE,ARI,30,3,NO,,,27,FALSE,ARI,TRUE,-6.5,45,Busch Memorial Stadium,FALSE,43,10,68,,ARI,Sunday,FALSE,30,3,27,27,-27,27,6.5,20.5,TRUE,TRUE,HOME FAV
641,12/6/81,1981,14,FALSE,TB,24,23,ATL,,,-1,FALSE,ATL,FALSE,-3,41,Houlihan's Stadium,FALSE,48,6,62,,TB,Sunday,FALSE,24,23,1,1,-1,-1,-3,4,TRUE,AWAY FAV,TRUE
642,12/6/81,1981,14,FALSE,WAS,15,13,PHI,,,-2,FALSE,PHI,FALSE,-4,41,RFK Memorial Stadium,FALSE,43,21,45,,WAS,Sunday,FALSE,15,13,2,2,-2,-2,-4,6,TRUE,AWAY FAV,TRUE
643,12/7/81,1981,14,FALSE,LVR,30,27,PIT,,,-3,TRUE,PIT,FALSE,-4,44,Oakland Coliseum,FALSE,56,7,92,,LVR,Monday,TRUE,30,27,3,3,-3,-3,-4,7,TRUE,AWAY FAV,TRUE
644,12/12/81,1981,15,FALSE,CLE,13,14,NYJ,,,1,FALSE,NYJ,FALSE,-2.5,42,Cleveland Municipal Stadium,FALSE,32,6,67,,CLE,Saturday,FALSE,14,13,1,-1,1,1,-2.5,1.5,TRUE,AWAY FAV,TRUE
645,12/12/81,1981,15,FALSE,DET,45,7,MIN,,,38,FALSE,DET,TRUE,-4,43,Pontiac Silverdome,FALSE,72,0,,DOME,DET,Saturday,FALSE,45,7,38,38,-38,38,4,34,TRUE,TRUE,HOME FAV
646,12/13/81,1981,15,FALSE,DAL,21,10,PHI,,,11,FALSE,DAL,TRUE,-3.5,39,Texas Stadium,FALSE,44,9,83,,DAL,Sunday,FALSE,21,10,11,11,-11,11,3.5,7.5,TRUE,TRUE,HOME FAV
647,12/13/81,1981,15,FALSE,DEN,23,13,SEA,,,10,FALSE,DEN,TRUE,-9,40,Mile High Stadium,FALSE,36,8,62,,DEN,Sunday,FALSE,23,13,10,10,-10,10,9,1,TRUE,TRUE,HOME FAV
648,12/13/81,1981,15,FALSE,KC,7,17,MIA,,,-10,FALSE,KC,FALSE,-2,39,Arrowhead Stadium,FALSE,38,6,63,,MIA,Sunday,FALSE,17,7,10,-10,10,-10,2,-12,FALSE,FALSE,HOME FAV
649,12/13/81,1981,15,FALSE,NE,10,19,BUF,,,9,FALSE,BUF,TRUE,-3.5,41,Foxboro Stadium,FALSE,30,11,60,,BUF,Sunday,FALSE,19,10,9,-9,9,9,-3.5,-5.5,FALSE,AWAY FAV,FALSE
650,12/13/81,1981,15,FALSE,NO,7,35,GB,,,28,FALSE,GB,TRUE,-3,41,Louisiana Superdome,FALSE,72,0,,DOME,GB,Sunday,FALSE,35,7,28,-28,28,28,-3,-25,FALSE,AWAY FAV,FALSE
651,12/13/81,1981,15,FALSE,LVR,6,23,CHI,,,-17,FALSE,LVR,FALSE,-6,38,Oakland Coliseum,FALSE,56,7,94,,CHI,Sunday,FALSE,23,6,17,-17,17,-17,6,-23,FALSE,FALSE,HOME FAV
